Position	Slice	MeanBack	...1	sample	Area	Mean	IntDen	Median	RawIntDen	length	seedling	genotype	RawIntDen_NormBack	root_length_mm	RawIntDen_NormBack_NormLen
Pos3	46	305.34898808924277	724	MMStack_Pos3.ome.tif:0061-0231-0296:46	1192	386.585	460809	323	460809	148.032	seedling9	p35S:luc	96833.00619762263	46.26	2093.2340293476573
Pos3	46	305.34898808924277	725	MMStack_Pos3.ome.tif:0061-0220-0364:46	1031	360.895	372083	315	372083	128.294	seedling10	p35S:luc	57268.19327999069	40.091875	1428.4239208066645
Pos3	46	305.34898808924277	726	MMStack_Pos3.ome.tif:0061-0375-0130:46	847	345.91	292986	310	292986	104.926	seedling11	p35S:luc	34355.40708841139	32.789375	1047.7603518948254
Pos3	46	305.34898808924277	727	MMStack_Pos3.ome.tif:0061-0383-0167:46	887	356.244	315988	311	315988	109.797	seedling12	p35S:luc	45143.447564841656	34.311562499999994	1315.6919789019128
Pos3	46	305.34898808924277	728	MMStack_Pos3.ome.tif:0061-0376-0198:46	959	367.61	352538	320	352538	119.505	seedling13	p35S:luc	59708.320422416204	37.3453125	1598.816998048047
Pos3	46	305.34898808924277	729	MMStack_Pos3.ome.tif:0061-0387-0234:46	1160	378.847	439463	326	439463	144.622	seedling14	p35S:luc	85258.1738164784	45.194375	1886.4775498384124
Pos3	46	305.34898808924277	730	MMStack_Pos3.ome.tif:0061-0379-0297:46	1050	375.688	394472	325	394472	134.646	seedling15	p35S:luc	73855.5625062951	42.076874999999994	1755.253034031047
Pos3	46	305.34898808924277	731	MMStack_Pos3.ome.tif:0061-0369-0335:46	928	365.904	339559	320	339559	115.468	seedling16	p35S:luc	56195.139053182735	36.08375	1557.3530759187372
Pos3	46	305.34898808924277	732	MMStack_Pos3.ome.tif:0061-0372-0368:46	1098	368.942	405098	319	405098	137.173	seedling17	p35S:luc	69824.81107801147	42.8665625	1628.8875759051466
Pos3	46	305.34898808924277	733	MMStack_Pos3.ome.tif:0061-0365-0407:46	914	353.711	323292	312	323292	113.021	seedling18	p35S:luc	44203.024886432104	35.3190625	1251.5344903742023
Pos3	47	305.8905598952685	737	MMStack_Pos3.ome.tif:0061-0236-0160:47	1128	383.364	432435	320	432435	140.354	seedling6	p35S:luc	87390.44843813713	43.860625	1992.457892201425
Pos3	47	305.8905598952685	738	MMStack_Pos3.ome.tif:0061-0228-0225:47	1090	398.883	434783	330	434783	135.41	seedling7	p35S:luc	101362.28971415735	42.315625	2395.386803672576
Pos3	47	305.8905598952685	739	MMStack_Pos3.ome.tif:0061-0221-0255:47	1010	397.185	401157	327	401157	126.616	seedling8	p35S:luc	92207.5345057788	39.567499999999995	2330.385657566913
Pos3	47	305.8905598952685	740	MMStack_Pos3.ome.tif:0061-0231-0296:47	1192	386.922	461211	325	461211	148.032	seedling9	p35S:luc	96589.45260483993	46.26	2087.969144073496
Pos3	47	305.8905598952685	741	MMStack_Pos3.ome.tif:0061-0220-0364:47	1031	358.491	369604	316	369604	128.294	seedling10	p35S:luc	54230.83274797816	40.091875	1352.6639187610497
Pos3	47	305.8905598952685	742	MMStack_Pos3.ome.tif:0061-0375-0130:47	847	347.089	293984	312	293984	104.926	seedling11	p35S:luc	34894.69576870758	32.789375	1064.2074076955591
Pos3	47	305.8905598952685	743	MMStack_Pos3.ome.tif:0061-0383-0167:47	887	359.073	318498	313	318498	109.797	seedling12	p35S:luc	47173.07337289682	34.311562499999994	1374.8448026200156
Pos3	47	305.8905598952685	744	MMStack_Pos3.ome.tif:0061-0376-0198:47	959	369.515	354365	321	354365	119.505	seedling13	p35S:luc	61015.95306043752	37.3453125	1633.8316371147655
Pos3	47	305.8905598952685	745	MMStack_Pos3.ome.tif:0061-0387-0234:47	1160	377.806	438255	327	438255	144.622	seedling14	p35S:luc	83421.95052148856	45.194375	1845.8480844460967
Pos3	47	305.8905598952685	746	MMStack_Pos3.ome.tif:0061-0379-0297:47	1050	375.942	394739	326	394739	134.646	seedling15	p35S:luc	73553.91210996808	42.076874999999994	1748.0840036235602
Pos3	47	305.8905598952685	747	MMStack_Pos3.ome.tif:0061-0369-0335:47	928	369.305	342715	321	342715	115.468	seedling16	p35S:luc	58848.560417190834	36.08375	1630.888153730996
Pos3	47	305.8905598952685	748	MMStack_Pos3.ome.tif:0061-0372-0368:47	1098	372.008	408465	322	408465	137.173	seedling17	p35S:luc	72597.16523499519	42.8665625	1693.5616247511143
Pos3	47	305.8905598952685	749	MMStack_Pos3.ome.tif:0061-0365-0407:47	914	355.466	324896	313	324896	113.021	seedling18	p35S:luc	45312.02825572458	35.3190625	1282.934060204021
Pos3	48	306.0712129088916	753	MMStack_Pos3.ome.tif:0061-0236-0160:48	1128	391.866	442025	322	442025	140.354	seedling6	p35S:luc	96776.67183877027	43.860625	2206.4590242106738
Pos3	48	306.0712129088916	754	MMStack_Pos3.ome.tif:0061-0228-0225:48	1090	394.348	429839	332	429839	135.41	seedling7	p35S:luc	96221.37792930816	42.315625	2273.8971226186113
Pos3	48	306.0712129088916	755	MMStack_Pos3.ome.tif:0061-0221-0255:48	1010	398.431	402415	328	402415	126.616	seedling8	p35S:luc	93283.07496201951	39.567499999999995	2357.5680789036337
Pos3	48	306.0712129088916	756	MMStack_Pos3.ome.tif:0061-0231-0296:48	1192	398.328	474807	329	474807	148.032	seedling9	p35S:luc	109970.11421260121	46.26	2377.218206065742
Pos3	48	306.0712129088916	757	MMStack_Pos3.ome.tif:0061-0220-0364:48	1031	361.411	372615	317	372615	128.294	seedling10	p35S:luc	57055.57949093275	40.091875	1423.1207567850781
Pos3	48	306.0712129088916	758	MMStack_Pos3.ome.tif:0061-0375-0130:48	847	350.153	296580	313	296580	104.926	seedling11	p35S:luc	37337.68266616881	32.789375	1138.7128503110782
Pos3	48	306.0712129088916	759	MMStack_Pos3.ome.tif:0061-0383-0167:48	887	363.569	322486	313	322486	109.797	seedling12	p35S:luc	51000.83414981316	34.311562499999994	1486.4037203147823
Pos3	48	306.0712129088916	760	MMStack_Pos3.ome.tif:0061-0376-0198:48	959	374.351	359003	323	359003	119.505	seedling13	p35S:luc	65480.70682037296	37.3453125	1753.3848945666998
Pos3	48	306.0712129088916	761	MMStack_Pos3.ome.tif:0061-0387-0234:48	1160	380.774	441698	328	441698	144.622	seedling14	p35S:luc	86655.39302568574	45.194375	1917.3933266183178
Pos3	48	306.0712129088916	762	MMStack_Pos3.ome.tif:0061-0379-0297:48	1050	377.157	396015	327	396015	134.646	seedling15	p35S:luc	74640.22644566384	42.076874999999994	1773.9013756526322
Pos3	48	306.0712129088916	763	MMStack_Pos3.ome.tif:0061-0369-0335:48	928	368.589	342051	322	342051	115.468	seedling16	p35S:luc	58016.914420548594	36.08375	1607.8404938663134
Pos3	48	306.0712129088916	764	MMStack_Pos3.ome.tif:0061-0372-0368:48	1098	370.766	407101	322	407101	137.173	seedling17	p35S:luc	71034.80822603701	42.8665625	1657.1146386192504
Pos3	48	306.0712129088916	765	MMStack_Pos3.ome.tif:0061-0365-0407:48	914	359.545	328624	313	328624	113.021	seedling18	p35S:luc	48874.9114012731	35.3190625	1383.8111190316306
Pos3	49	305.7238979114597	769	MMStack_Pos3.ome.tif:0061-0236-0160:49	1128	385.057	434344	319	434344	140.354	seedling6	p35S:luc	89487.44315587345	43.860625	2040.2683079840622
Pos3	49	305.7238979114597	770	MMStack_Pos3.ome.tif:0061-0228-0225:49	1090	394.509	430015	331	430015	135.41	seedling7	p35S:luc	96775.95127650892	42.315625	2287.0027626085853
Pos3	49	305.7238979114597	771	MMStack_Pos3.ome.tif:0061-0221-0255:49	1010	387.695	391572	325	391572	126.616	seedling8	p35S:luc	82790.8631094257	39.567499999999995	2092.395605217052
Pos3	49	305.7238979114597	772	MMStack_Pos3.ome.tif:0061-0231-0296:49	1192	397.138	473388	327	473388	148.032	seedling9	p35S:luc	108965.11368954007	46.26	2355.493162333335
Pos3	49	305.7238979114597	773	MMStack_Pos3.ome.tif:0061-0220-0364:49	1031	351.928	362838	314	362838	128.294	seedling10	p35S:luc	47636.66125328507	40.091875	1188.1874133670492
Pos3	49	305.7238979114597	774	MMStack_Pos3.ome.tif:0061-0375-0130:49	847	343.393	290854	312	290854	104.926	seedling11	p35S:luc	31905.858468993654	32.789375	973.0547919560423
Pos3	49	305.7238979114597	775	MMStack_Pos3.ome.tif:0061-0383-0167:49	887	358.981	318416	312	318416	109.797	seedling12	p35S:luc	47238.90255253523	34.311562499999994	1376.7633739365626
Pos3	49	305.7238979114597	776	MMStack_Pos3.ome.tif:0061-0376-0198:49	959	374.138	358798	322	358798	119.505	seedling13	p35S:luc	65608.78190291015	37.3453125	1756.8143767148863
Pos3	49	305.7238979114597	777	MMStack_Pos3.ome.tif:0061-0387-0234:49	1160	373.072	432763	325	432763	144.622	seedling14	p35S:luc	78123.27842270676	45.194375	1728.606235238495
Pos3	49	305.7238979114597	778	MMStack_Pos3.ome.tif:0061-0379-0297:49	1050	370.753	389291	323	389291	134.646	seedling15	p35S:luc	68280.90719296731	42.076874999999994	1622.7656448575926
Pos3	49	305.7238979114597	779	MMStack_Pos3.ome.tif:0061-0369-0335:49	928	366.278	339906	321	339906	115.468	seedling16	p35S:luc	56194.22273816541	36.08375	1557.3276818004063
Pos3	49	305.7238979114597	780	MMStack_Pos3.ome.tif:0061-0372-0368:49	1098	369.781	406019	321	406019	137.173	seedling17	p35S:luc	70334.16009321727	42.8665625	1640.7697746516826
Pos3	49	305.7238979114597	781	MMStack_Pos3.ome.tif:0061-0365-0407:49	914	354.381	323904	313	323904	113.021	seedling18	p35S:luc	44472.35730892583	35.3190625	1259.1601860588974
Pos3	50	305.6389335509382	785	MMStack_Pos3.ome.tif:0061-0236-0160:50	1128	380.72	429452	319	429452	140.354	seedling6	p35S:luc	84691.28295454173	43.860625	1930.918288431634
Pos3	50	305.6389335509382	786	MMStack_Pos3.ome.tif:0061-0228-0225:50	1090	387.639	422526	328	422526	135.41	seedling7	p35S:luc	89379.56242947734	42.315625	2112.21179952978
Pos3	50	305.6389335509382	787	MMStack_Pos3.ome.tif:0061-0221-0255:50	1010	384.293	388136	323	388136	126.616	seedling8	p35S:luc	79440.6771135524	39.567499999999995	2007.7254593682294
Pos3	50	305.6389335509382	788	MMStack_Pos3.ome.tif:0061-0231-0296:50	1192	393.27	468778	325	468778	148.032	seedling9	p35S:luc	104456.39120728167	46.26	2258.028344299215
Pos3	50	305.6389335509382	789	MMStack_Pos3.ome.tif:0061-0220-0364:50	1031	354.156	365135	314	365135	128.294	seedling10	p35S:luc	50021.25950898271	40.091875	1247.6657554425356
Pos3	50	305.6389335509382	790	MMStack_Pos3.ome.tif:0061-0375-0130:50	847	342.861	290403	312	290403	104.926	seedling11	p35S:luc	31526.823282355355	32.789375	961.4950965779419
Pos3	50	305.6389335509382	791	MMStack_Pos3.ome.tif:0061-0383-0167:50	887	359.365	318757	312	318757	109.797	seedling12	p35S:luc	47655.265940317826	34.311562499999994	1388.8981575909822
Pos3	50	305.6389335509382	792	MMStack_Pos3.ome.tif:0061-0376-0198:50	959	371.322	356098	322	356098	119.505	seedling13	p35S:luc	62990.26272465027	37.3453125	1686.697968443838
Pos3	50	305.6389335509382	793	MMStack_Pos3.ome.tif:0061-0387-0234:50	1160	369.073	428125	323	428125	144.622	seedling14	p35S:luc	73583.837080911675	45.194375	1628.163617284489
Pos3	50	305.6389335509382	794	MMStack_Pos3.ome.tif:0061-0379-0297:50	1050	364.458	382681	322	382681	134.646	seedling15	p35S:luc	61760.1197715149	42.076874999999994	1467.792457769616
Pos3	50	305.6389335509382	795	MMStack_Pos3.ome.tif:0061-0369-0335:50	928	362.68	336567	319	336567	115.468	seedling16	p35S:luc	52934.06966472935	36.08375	1466.9780625552874
Pos3	50	305.6389335509382	796	MMStack_Pos3.ome.tif:0061-0372-0368:50	1098	363.117	398703	320	398703	137.173	seedling17	p35S:luc	63111.450961069844	42.8665625	1472.2769282251136
Pos3	50	305.6389335509382	797	MMStack_Pos3.ome.tif:0061-0365-0407:50	914	350.384	320251	312	320251	113.021	seedling18	p35S:luc	40897.01473444252	35.3190625	1157.9303594041467
Pos3	51	306.32940797729884	801	MMStack_Pos3.ome.tif:0061-0236-0160:51	1128	397.515	448397	324	448397	140.354	seedling6	p35S:luc	102857.42780160689	43.860625	2345.097175464483
Pos3	51	306.32940797729884	802	MMStack_Pos3.ome.tif:0061-0228-0225:51	1090	404.314	440702	334	440702	135.41	seedling7	p35S:luc	106802.94530474424	42.315625	2523.960010155687
Pos3	51	306.32940797729884	803	MMStack_Pos3.ome.tif:0061-0221-0255:51	1010	391.752	395670	328	395670	126.616	seedling8	p35S:luc	86277.29794292815	39.567499999999995	2180.5092043451864
Pos3	51	306.32940797729884	804	MMStack_Pos3.ome.tif:0061-0231-0296:51	1192	404.556	482231	329	482231	148.032	seedling9	p35S:luc	117086.34569105977	46.26	2531.0494096640678
Pos3	51	306.32940797729884	805	MMStack_Pos3.ome.tif:0061-0220-0364:51	1031	362.403	373637	316	373637	128.294	seedling10	p35S:luc	57811.3803754049	40.091875	1441.972478847769
Pos3	51	306.32940797729884	806	MMStack_Pos3.ome.tif:0061-0375-0130:51	847	352.094	298224	314	298224	104.926	seedling11	p35S:luc	38762.99144322789	32.789375	1182.1814671132918
Pos3	51	306.32940797729884	807	MMStack_Pos3.ome.tif:0061-0383-0167:51	887	365.308	324028	314	324028	109.797	seedling12	p35S:luc	52313.81512413593	34.311562499999994	1524.6701494324527
Pos3	51	306.32940797729884	808	MMStack_Pos3.ome.tif:0061-0376-0198:51	959	378.435	362919	326	362919	119.505	seedling13	p35S:luc	69149.09774977039	37.3453125	1851.613847113219
Pos3	51	306.32940797729884	809	MMStack_Pos3.ome.tif:0061-0387-0234:51	1160	378.97	439605	327	439605	144.622	seedling14	p35S:luc	84262.88674633333	45.194375	1864.4551837774795
Pos3	51	306.32940797729884	810	MMStack_Pos3.ome.tif:0061-0379-0297:51	1050	372.87	391514	325	391514	134.646	seedling15	p35S:luc	69868.12162383622	42.076874999999994	1660.4874203190288
Pos3	51	306.32940797729884	811	MMStack_Pos3.ome.tif:0061-0369-0335:51	928	372.165	345369	323	345369	115.468	seedling16	p35S:luc	61095.30939706665	36.08375	1693.1529953806532
Pos3	51	306.32940797729884	812	MMStack_Pos3.ome.tif:0061-0372-0368:51	1098	371.468	407872	324	407872	137.173	seedling17	p35S:luc	71522.31004092586	42.8665625	1668.48718137653
Pos3	51	306.32940797729884	813	MMStack_Pos3.ome.tif:0061-0365-0407:51	914	359.446	328534	314	328534	113.021	seedling18	p35S:luc	48548.92110874888	35.3190625	1374.5812508117642
Pos3	52	306.73330552318123	817	MMStack_Pos3.ome.tif:0061-0236-0160:52	1128	409.401	461804	326	461804	140.354	seedling6	p35S:luc	115808.8313698516	43.860625	2640.382606719617
Pos3	52	306.73330552318123	818	MMStack_Pos3.ome.tif:0061-0228-0225:52	1090	414.272	451557	335	451557	135.41	seedling7	p35S:luc	117217.69697973249	42.315625	2770.0807202949854
Pos3	52	306.73330552318123	819	MMStack_Pos3.ome.tif:0061-0221-0255:52	1010	406.63	410696	332	410696	126.616	seedling8	p35S:luc	100895.36142158695	39.567499999999995	2549.9554286115363
Pos3	52	306.73330552318123	820	MMStack_Pos3.ome.tif:0061-0231-0296:52	1192	429.272	511692	337	511692	148.032	seedling9	p35S:luc	146065.89981636795	46.26	3157.4989151830514
Pos3	52	306.73330552318123	821	MMStack_Pos3.ome.tif:0061-0220-0364:52	1031	367.565	378959	318	378959	128.294	seedling10	p35S:luc	62716.96200560016	40.091875	1564.330977426228
Pos3	52	306.73330552318123	822	MMStack_Pos3.ome.tif:0061-0375-0130:52	847	355.956	301495	315	301495	104.926	seedling11	p35S:luc	41691.8902218655	32.789375	1271.506096772674
Pos3	52	306.73330552318123	823	MMStack_Pos3.ome.tif:0061-0383-0167:52	887	374.498	332180	316	332180	109.797	seedling12	p35S:luc	60107.55800093827	34.311562499999994	1751.8164030256062
Pos3	52	306.73330552318123	824	MMStack_Pos3.ome.tif:0061-0376-0198:52	959	388.156	372242	329	372242	119.505	seedling13	p35S:luc	78084.76000326918	37.3453125	2090.8851680721427
Pos3	52	306.73330552318123	825	MMStack_Pos3.ome.tif:0061-0387-0234:52	1160	387.561	449571	331	449571	144.622	seedling14	p35S:luc	93760.36559310975	45.194375	2074.602549390488
Pos3	52	306.73330552318123	826	MMStack_Pos3.ome.tif:0061-0379-0297:52	1050	382.218	401329	329	401329	134.646	seedling15	p35S:luc	79259.02920065972	42.076874999999994	1883.67195046352
Pos3	52	306.73330552318123	827	MMStack_Pos3.ome.tif:0061-0369-0335:52	928	385.766	357991	328	357991	115.468	seedling16	p35S:luc	73342.49247448781	36.08375	2032.5629258180707
Pos3	52	306.73330552318123	828	MMStack_Pos3.ome.tif:0061-0372-0368:52	1098	375.519	412320	326	412320	137.173	seedling17	p35S:luc	75526.830535547	42.8665625	1761.9054603584552
Pos3	52	306.73330552318123	829	MMStack_Pos3.ome.tif:0061-0365-0407:52	914	364.694	333330	316	333330	113.021	seedling18	p35S:luc	52975.75875181233	35.3190625	1499.9197317825842
Pos3	53	306.4619634254337	833	MMStack_Pos3.ome.tif:0061-0236-0160:53	1128	405.224	457093	327	457093	140.354	seedling6	p35S:luc	111403.90525611083	43.860625	2539.9525258956255
Pos3	53	306.4619634254337	834	MMStack_Pos3.ome.tif:0061-0228-0225:53	1090	408.129	444861	338	444861	135.41	seedling7	p35S:luc	110817.45986627729	42.315625	2618.830747892234
Pos3	53	306.4619634254337	835	MMStack_Pos3.ome.tif:0061-0221-0255:53	1010	400.972	404982	333	404982	126.616	seedling8	p35S:luc	95455.41694031196	39.567499999999995	2412.470258174309
Pos3	53	306.4619634254337	836	MMStack_Pos3.ome.tif:0061-0231-0296:53	1192	424.772	506328	338	506328	148.032	seedling9	p35S:luc	141025.33959688304	46.26	3048.5373886053403
Pos3	53	306.4619634254337	837	MMStack_Pos3.ome.tif:0061-0220-0364:53	1031	364.952	376265	319	376265	128.294	seedling10	p35S:luc	60302.71570837789	40.091875	1504.1131328574152
Pos3	53	306.4619634254337	838	MMStack_Pos3.ome.tif:0061-0375-0130:53	847	355.751	301321	316	301321	104.926	seedling11	p35S:luc	41747.71697865767	32.789375	1273.2086835646508
Pos3	53	306.4619634254337	839	MMStack_Pos3.ome.tif:0061-0383-0167:53	887	378.635	335849	316	335849	109.797	seedling12	p35S:luc	64017.23844164034	34.311562499999994	1865.7628442785242
Pos3	53	306.4619634254337	840	MMStack_Pos3.ome.tif:0061-0376-0198:53	959	384.481	368717	331	368717	119.505	seedling13	p35S:luc	74819.97707500908	37.3453125	2003.4636763317776
Pos3	53	306.4619634254337	841	MMStack_Pos3.ome.tif:0061-0387-0234:53	1160	383.498	444858	333	444858	144.622	seedling14	p35S:luc	89362.12242649694	45.194375	1977.2841736719877
Pos3	53	306.4619634254337	842	MMStack_Pos3.ome.tif:0061-0379-0297:53	1050	381.243	400305	330	400305	134.646	seedling15	p35S:luc	78519.93840329465	42.076874999999994	1866.106701205702
Pos3	53	306.4619634254337	843	MMStack_Pos3.ome.tif:0061-0369-0335:53	928	383.838	356202	328	356202	115.468	seedling16	p35S:luc	71805.29794119752	36.08375	1989.9621835645553
Pos3	53	306.4619634254337	844	MMStack_Pos3.ome.tif:0061-0372-0368:53	1098	376.569	413473	327	413473	137.173	seedling17	p35S:luc	76977.76415887382	42.8665625	1795.753138798424
Pos3	53	306.4619634254337	845	MMStack_Pos3.ome.tif:0061-0365-0407:53	914	364.683	333320	315	333320	113.021	seedling18	p35S:luc	53213.76542915363	35.3190625	1506.658491548399
Pos3	54	306.4524168389069	849	MMStack_Pos3.ome.tif:0061-0236-0160:54	1128	407.353	459494	331	459494	140.354	seedling6	p35S:luc	113815.67380571301	43.860625	2594.9396253635923
Pos3	54	306.4524168389069	850	MMStack_Pos3.ome.tif:0061-0228-0225:54	1090	406.366	442939	340	442939	135.41	seedling7	p35S:luc	108905.86564559146	42.315625	2573.656082016784
Pos3	54	306.4524168389069	851	MMStack_Pos3.ome.tif:0061-0221-0255:54	1010	400.658	404665	335	404665	126.616	seedling8	p35S:luc	95148.05899270403	39.567499999999995	2404.702318637873
Pos3	54	306.4524168389069	852	MMStack_Pos3.ome.tif:0061-0231-0296:54	1192	424.336	505808	336	505808	148.032	seedling9	p35S:luc	140516.71912802296	46.26	3037.5425665374614
Pos3	54	306.4524168389069	853	MMStack_Pos3.ome.tif:0061-0220-0364:54	1031	362.744	373989	318	373989	128.294	seedling10	p35S:luc	58036.558239087	40.091875	1447.5890249355261
Pos3	54	306.4524168389069	854	MMStack_Pos3.ome.tif:0061-0375-0130:54	847	352.868	298879	316	298879	104.926	seedling11	p35S:luc	39313.80293744584	32.789375	1198.9799420527486
Pos3	54	306.4524168389069	855	MMStack_Pos3.ome.tif:0061-0383-0167:54	887	375.513	333080	316	333080	109.797	seedling12	p35S:luc	61256.70626388956	34.311562499999994	1785.3079778541
Pos3	54	306.4524168389069	856	MMStack_Pos3.ome.tif:0061-0376-0198:54	959	381.809	366155	332	366155	119.505	seedling13	p35S:luc	72267.13225148828	37.3453125	1935.1058382892975
Pos3	54	306.4524168389069	857	MMStack_Pos3.ome.tif:0061-0387-0234:54	1160	384.608	446145	333	446145	144.622	seedling14	p35S:luc	90660.19646686799	45.194375	2006.006200259833
Pos3	54	306.4524168389069	858	MMStack_Pos3.ome.tif:0061-0379-0297:54	1050	380.869	399912	331	399912	134.646	seedling15	p35S:luc	78136.96231914771	42.076874999999994	1857.0048825904425
Pos3	54	306.4524168389069	859	MMStack_Pos3.ome.tif:0061-0369-0335:54	928	383.447	355839	329	355839	115.468	seedling16	p35S:luc	71451.1571734944	36.08375	1980.1477721549006
Pos3	54	306.4524168389069	860	MMStack_Pos3.ome.tif:0061-0372-0368:54	1098	372.711	409237	327	409237	137.173	seedling17	p35S:luc	72752.24631088023	42.8665625	1697.1793880342104
